num_zon,nom_localidade,num_local,nom_local,des_endereco,num_cep,nom_bairro,num_secao,qtd_aptos
13,DIVINO DE SÃO LOURENÇO,1058,EM ALAN KARDEC BITENCOURT DIAS,"R. PRINCIPAL, S/ N",29590000,PATRIMÔNIO DA PENHA,54,309
13,DIVINO DE SÃO LOURENÇO,1058,EM ALAN KARDEC BITENCOURT DIAS,"R. PRINCIPAL, S/ N",29590000,PATRIMÔNIO DA PENHA,58,305
13,DIVINO DE SÃO LOURENÇO,1058,EM ALAN KARDEC BITENCOURT DIAS,"R. PRINCIPAL, S/ N",29590000,PATRIMÔNIO DA PENHA,80,270
13,GUAÇUÍ,1139,EMEF PROFESSORA ,ASSENT. LUIZ TALIULY NETO - DIST SAO MIGUEL DO CAPARAO,29560000,ASSENTAMENTO LUIZ TALIULY NETO,82,141
13,GUAÇUÍ,1040,EEEF ANÍSIO TEIXEIRA,"R. SEN. ATÍLIO VIVÁCQUA, 21",29560000,CENTRO,22,318
13,GUAÇUÍ,1040,EEEF ANÍSIO TEIXEIRA,"R. SEN. ATÍLIO VIVÁCQUA, 21",29560000,CENTRO,23,314
13,GUAÇUÍ,1040,EEEF ANÍSIO TEIXEIRA,"R. SEN. ATÍLIO VIVÁCQUA, 21",29560000,CENTRO,24,316
13,GUAÇUÍ,1040,EEEF ANÍSIO TEIXEIRA,"R. SEN. ATÍLIO VIVÁCQUA, 21",29560000,CENTRO,25,316
13,GUAÇUÍ,1040,EEEF ANÍSIO TEIXEIRA,"R. SEN. ATÍLIO VIVÁCQUA, 21",29560000,CENTRO,52,314
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,20,302
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,21,302
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,26,315
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,27,312
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,28,300
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,29,298
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,30,299
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,31,303
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,32,299
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,33,297
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,63,296
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,69,302
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,70,303
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,72,312
13,GUAÇUÍ,1058,EEEF DEOCLECIANO DE ,"AV. ESPÍRITO SANTO, 72",29560000,CENTRO,83,299
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,34,314
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,35,318
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,36,315
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,37,312
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,38,315
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,39,316
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,62,310
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,65,312
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,68,315
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,76,317
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,77,331
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,78,335
13,GUAÇUÍ,1066,CEMEI ZÉLIA VIANA DE AGUIAR,"AV. FRANCISCO LACERDA DE AGUIAR, 132",29560000,CENTRO,79,330
13,GUAÇUÍ,1120,EMEFE SÃO GERALDO,"AVENIDA GONVERNADOR FRANCISCO LACERDA DE AGUIAR, N 21",29560000,CENTRO,71,163
13,GUAÇUÍ,1120,EMEFE SÃO GERALDO,"AVENIDA GONVERNADOR FRANCISCO LACERDA DE AGUIAR, N 21",29560000,CENTRO,74,320
13,GUAÇUÍ,1120,EMEFE SÃO GERALDO,"AVENIDA GONVERNADOR FRANCISCO LACERDA DE AGUIAR, N 21",29560000,CENTRO,75,324
13,GUAÇUÍ,1147,CMEI CRECHE REGINA CELIA ,"RUA CUSTODIO CRISTÃO, 44",29560000,CENTRO,87,301
13,GUAÇUÍ,1147,CMEI CRECHE REGINA CELIA ,"RUA CUSTODIO CRISTÃO, 44",29560000,CENTRO,89,202
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,9,317
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,10,317
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,11,316
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,12,316
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,13,315
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,14,315
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,15,311
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,16,316
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,17,316
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,18,314
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,19,313
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,55,316
13,GUAÇUÍ,1015,EEEF ANTÔNIO CARNEIRO RIBEIRO ,"RUA JOSÉ VIEIRA SOUZA, S/N",29560000,QUINCAS MACHADO,59,310
13,GUAÇUÍ,1155,CEMEI MARIA MARGARIDA ,"RUA THEODORA LEAL VALENTIM, 44",29560000,QUINCAS MACHADO,40,310
13,GUAÇUÍ,1155,CEMEI MARIA MARGARIDA ,"RUA THEODORA LEAL VALENTIM, 44",29560000,QUINCAS MACHADO,41,317
13,GUAÇUÍ,1155,CEMEI MARIA MARGARIDA ,"RUA THEODORA LEAL VALENTIM, 44",29560000,QUINCAS MACHADO,42,315
13,GUAÇUÍ,1155,CEMEI MARIA MARGARIDA ,"RUA THEODORA LEAL VALENTIM, 44",29560000,QUINCAS MACHADO,43,316
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,44,287
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,45,315
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,46,317
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,53,305
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,60,312
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,61,318
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,64,307
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,67,319
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,73,305
13,GUAÇUÍ,1082,CAIC - CENTRO DE ASSISTÊNCIA E ,R. RIO GRANDE DO NORTE S/ N,29560000,SÃO MIGUEL,85,284
13,GUAÇUÍ,1104,EMEF  ELVIRA BRUZZI,R. PRINCIPAL S/ N,29560000,SÃO PEDRO DE RATES,49,322
13,GUAÇUÍ,1104,EMEF  ELVIRA BRUZZI,R. PRINCIPAL S/ N,29560000,SÃO PEDRO DE RATES,50,321
13,GUAÇUÍ,1104,EMEF  ELVIRA BRUZZI,R. PRINCIPAL S/ N,29560000,SÃO PEDRO DE RATES,51,316
13,GUAÇUÍ,1104,EMEF  ELVIRA BRUZZI,R. PRINCIPAL S/ N,29560000,SÃO PEDRO DE RATES,84,116
13,GUAÇUÍ,1090,EMEF JOSÉ ANTÔNIO DE ,R. PRINCIPAL S/ N,29560000,SÃO TIAGO,47,317
13,GUAÇUÍ,1090,EMEF JOSÉ ANTÔNIO DE ,R. PRINCIPAL S/ N,29560000,SÃO TIAGO,48,316
13,GUAÇUÍ,1090,EMEF JOSÉ ANTÔNIO DE ,R. PRINCIPAL S/ N,29560000,SÃO TIAGO,90,1
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,133,327
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,134,319
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,135,315
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,136,326
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,137,319
14,FUNDÃO,1023,EMEF PROFESSOR ERNESTO ,"PRAÇA MANOEL DE ALMEIDA MATTOS, 20",29185000,CENTRO,138,313
14,FUNDÃO,1090,EMEF PROFESSORA ,"RUA VICENTE FERNANDES DE OLIVEIRA, 23",29185000,CENTRO,141,315
14,FUNDÃO,1090,EMEF PROFESSORA ,"RUA VICENTE FERNANDES DE OLIVEIRA, 23",29185000,CENTRO,157,324
14,FUNDÃO,1090,EMEF PROFESSORA ,"RUA VICENTE FERNANDES DE OLIVEIRA, 23",29185000,CENTRO,158,322
14,FUNDÃO,1090,EMEF PROFESSORA ,"RUA VICENTE FERNANDES DE OLIVEIRA, 23",29185000,CENTRO,159,320
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,139,331
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,140,329
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,168,331
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,169,332
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,170,325
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,171,331
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,172,333
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,173,331
14,FUNDÃO,1120,CEEFMTI NAIR MIRANDA,"RUA VICENTE FERNANDES DE OLIVEIRA, 38",29185000,CENTRO,174,327
14,FUNDÃO,1147,CMEI BAIRRO DIREÇÃO,"RUA VIEIRA SOUTO, S/N",29187000,DIREÇÃO,175,326
14,FUNDÃO,1104,EMEF ELOY MIRANDA ,"RUA PROJETADA, S/N",29185000,OZÉIAS NETO,160,320
14,FUNDÃO,1104,EMEF ELOY MIRANDA ,"RUA PROJETADA, S/N",29185000,OZÉIAS NETO,161,320
14,FUNDÃO,1104,EMEF ELOY MIRANDA ,"RUA PROJETADA, S/N",29185000,OZÉIAS NETO,162,319
14,FUNDÃO,1104,EMEF ELOY MIRANDA ,"RUA PROJETADA, S/N",29185000,OZÉIAS NETO,163,317
14,FUNDÃO,1074,EMEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29185000,PRAIA GRANDE,148,371
14,FUNDÃO,1074,EMEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29185000,PRAIA GRANDE,149,371
14,FUNDÃO,1074,EMEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29185000,PRAIA GRANDE,150,370
14,FUNDÃO,1074,EMEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29185000,PRAIA GRANDE,151,375
14,FUNDÃO,1082,EMCEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29187000,PRAIA GRANDE,152,374
14,FUNDÃO,1082,EMCEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29187000,PRAIA GRANDE,153,373
14,FUNDÃO,1082,EMCEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29187000,PRAIA GRANDE,154,369
14,FUNDÃO,1082,EMCEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29187000,PRAIA GRANDE,155,362
14,FUNDÃO,1082,EMCEF PRAIA GRANDE,"RUA AMAPÁ, S/N",29187000,PRAIA GRANDE,156,378
14,FUNDÃO,1058,EEEFM PROF.ª MARIA DA PAZ ,"RUA JOÃO ARÇARI, S/N",29185000,TIMBUÍ,142,334
14,FUNDÃO,1058,EEEFM PROF.ª MARIA DA PAZ ,"RUA JOÃO ARÇARI, S/N",29185000,TIMBUÍ,143,337
14,FUNDÃO,1058,EEEFM PROF.ª MARIA DA PAZ ,"RUA JOÃO ARÇARI, S/N",29185000,TIMBUÍ,144,341
14,FUNDÃO,1066,CMEI ARLINDA MÉDICI PEDRINI,"PRAÇA NOSSA SENHORA DA PENHA, S/N",29185000,TIMBUÍ,145,290
14,FUNDÃO,1066,CMEI ARLINDA MÉDICI PEDRINI,"PRAÇA NOSSA SENHORA DA PENHA, S/N",29185000,TIMBUÍ,146,291
14,FUNDÃO,1066,CMEI ARLINDA MÉDICI PEDRINI,"PRAÇA NOSSA SENHORA DA PENHA, S/N",29185000,TIMBUÍ,147,283
14,FUNDÃO,1112,EMEF ENÉAS FERREIRA,"PRAÇA NOSSA SENHORA DA PENHA, 34",29184000,TIMBUÍ,164,306
14,FUNDÃO,1112,EMEF ENÉAS FERREIRA,"PRAÇA NOSSA SENHORA DA PENHA, 34",29184000,TIMBUÍ,165,305
14,FUNDÃO,1112,EMEF ENÉAS FERREIRA,"PRAÇA NOSSA SENHORA DA PENHA, 34",29184000,TIMBUÍ,166,310
14,FUNDÃO,1112,EMEF ENÉAS FERREIRA,"PRAÇA NOSSA SENHORA DA PENHA, 34",29184000,TIMBUÍ,167,305
14,IBIRAÇU,1104,QUADRA DE ESPORTES ,"ALTO BÉRGAMO, ZONA RURAL",29670000,ALTO BÉRGAMO,57,69
14,IBIRAÇU,1163,EMEF PROFESSORA ,"RUA LUIGI MUSSO, S/N",29670000,BELA VISTA,74,263
14,IBIRAÇU,1163,EMEF PROFESSORA ,"RUA LUIGI MUSSO, S/N",29670000,BELA VISTA,89,249
14,IBIRAÇU,1163,EMEF PROFESSORA ,"RUA LUIGI MUSSO, S/N",29670000,BELA VISTA,93,278
14,IBIRAÇU,1163,EMEF PROFESSORA ,"RUA LUIGI MUSSO, S/N",29670000,BELA VISTA,125,250
14,IBIRAÇU,1198,UNIDADE BÁSICA DE SAÚDE DE ,"RUA GUIDO PLAZZI, S/N",29670000,CABOCLO BERNARDO,85,197
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,24,301
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,25,299
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,26,301
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,27,299
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,32,296
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,33,301
14,IBIRAÇU,1015,EEEFM NOSSA SENHORA DA ,"RUA GUILHERME MODENESI, 19",29670000,CENTRO,34,300
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,28,326
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,29,325
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,30,324
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,31,322
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,72,322
14,IBIRAÇU,1023,EEEFM NARCEU PAIVA FILHO,"RUA DANIEL COMBONI, 51",29670000,CENTRO,126,319
14,IBIRAÇU,1040,EMEI DANIEL COMBONI,"RUA GUILHERME MODENESI, S/N",29670000,CENTRO,35,297
14,IBIRAÇU,1040,EMEI DANIEL COMBONI,"RUA GUILHERME MODENESI, S/N",29670000,CENTRO,36,293
14,IBIRAÇU,1040,EMEI DANIEL COMBONI,"RUA GUILHERME MODENESI, S/N",29670000,CENTRO,101,287
14,IBIRAÇU,1171,CEI CHAPEUZINHO VERMELHO,"RUA GERONIMO SANTUZI, 12",29670000,COHAB,76,282
14,IBIRAÇU,1171,CEI CHAPEUZINHO VERMELHO,"RUA GERONIMO SANTUZI, 12",29670000,COHAB,96,273
14,IBIRAÇU,1171,CEI CHAPEUZINHO VERMELHO,"RUA GERONIMO SANTUZI, 12",29670000,COHAB,124,275
14,IBIRAÇU,1252,CEI CACHINHO DE OURO,RUA GENEROSA PEREIRA CASTILHO,29670000,ELIAS BRAGATTO,104,294
14,IBIRAÇU,1252,CEI CACHINHO DE OURO,RUA GENEROSA PEREIRA CASTILHO,29670000,ELIAS BRAGATTO,123,295
14,IBIRAÇU,1244,EMPEF PADRE CARLOS FURBETTA,"GUATEMALA, ZONA RURAL",29670000,GUATEMALA,108,269
14,IBIRAÇU,1210,COMUNIDADE SÃO JOSÉ (PEDRO ,"RODOVIA IBIRAÇU X PEDRO PALÁCIOS, S/N",29670000,PEDRO PALÁCIOS,82,254
14,IBIRAÇU,1147,EMPEIF PENDANGA,"RUA PRINCIPAL, S/N, ZONA RURAL",29670000,PENDANGA,65,151
14,IBIRAÇU,1147,EMPEIF PENDANGA,"RUA PRINCIPAL, S/N, ZONA RURAL",29670000,PENDANGA,66,151
14,IBIRAÇU,1147,EMPEIF PENDANGA,"RUA PRINCIPAL, S/N, ZONA RURAL",29670000,PENDANGA,86,150
14,IBIRAÇU,1201,EMEIEF VEREADOR LEANDRO ZINGER,"RIO LAMPÊ, ZONA RURAL",29670000,RIO LAMPÊ,83,124
14,IBIRAÇU,1201,EMEIEF VEREADOR LEANDRO ZINGER,"RIO LAMPÊ, ZONA RURAL",29670000,RIO LAMPÊ,99,121
14,IBIRAÇU,1228,ASSOCIAÇÃO DOS AGRICULTORES DE ,"SANTO ANTÔNIO, ZONA RURAL",29670000,SANTO ANTÔNIO,84,101
14,IBIRAÇU,1260,EMEIEF PROF.ª ELZITA BARBARIOLI,"RUA MÁRIO ANTÔNIO MODENESI, S/N",29670000,SÃO CRISTOVÃO,105,313
14,IBIRAÇU,1260,EMEIEF PROF.ª ELZITA BARBARIOLI,"RUA MÁRIO ANTÔNIO MODENESI, S/N",29670000,SÃO CRISTOVÃO,119,311
14,IBIRAÇU,1260,EMEIEF PROF.ª ELZITA BARBARIOLI,"RUA MÁRIO ANTÔNIO MODENESI, S/N",29670000,SÃO CRISTOVÃO,131,134
14,JOÃO NEIVA,1112,EMEIF GUILHERME BAPTISTA,"PRAÇA CORIOLANO PEREIRA, S/N",29680000,ACIOLI,58,208
14,JOÃO NEIVA,1112,EMEIF GUILHERME BAPTISTA,"PRAÇA CORIOLANO PEREIRA, S/N",29680000,ACIOLI,59,207
14,JOÃO NEIVA,1112,EMEIF GUILHERME BAPTISTA,"PRAÇA CORIOLANO PEREIRA, S/N",29680000,ACIOLI,60,208
14,JOÃO NEIVA,1120,EMPEIF BARRA DO TRIUNFO,"BARRA DO TRIUNFO, ZONA RURAL",29680000,BARRA DO TRIUNFO,61,267
14,JOÃO NEIVA,1120,EMPEIF BARRA DO TRIUNFO,"BARRA DO TRIUNFO, ZONA RURAL",29680000,BARRA DO TRIUNFO,62,267
14,JOÃO NEIVA,1139,EMPEIF CAVALINHO,"RUA PROJETADA, S/N",29680000,CAVALINHOS,63,208
14,JOÃO NEIVA,1139,EMPEIF CAVALINHO,"RUA PROJETADA, S/N",29680000,CAVALINHOS,64,206
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,37,308
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,38,303
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,39,307
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,40,306
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,78,307
14,JOÃO NEIVA,1058,EEEFM DE JOÃO NEIVA,"RUA LÚCIA COMETTI, 97",29680000,CENTRO,81,307
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,41,302
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,42,304
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,43,307
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,44,309
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,45,312
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,73,305
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,77,304
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,112,301
14,JOÃO NEIVA,1066,EMEF PROF.ª MARIA OLIRIA  SARCINELLI ,"RUA NEGRI ORESTES, 398",29680000,CENTRO,129,310
14,JOÃO NEIVA,1074,EMEIF TERESITA BORRINI FARINA,"RUA LÚCIA SANTA COMETTI, 180",29680000,CENTRO,46,243
14,JOÃO NEIVA,1074,EMEIF TERESITA BORRINI FARINA,"RUA LÚCIA SANTA COMETTI, 180",29680000,CENTRO,47,241
14,JOÃO NEIVA,1074,EMEIF TERESITA BORRINI FARINA,"RUA LÚCIA SANTA COMETTI, 180",29680000,CENTRO,48,253
14,JOÃO NEIVA,1074,EMEIF TERESITA BORRINI FARINA,"RUA LÚCIA SANTA COMETTI, 180",29680000,CENTRO,98,242
14,JOÃO NEIVA,1074,EMEIF TERESITA BORRINI FARINA,"RUA LÚCIA SANTA COMETTI, 180",29680000,CENTRO,111,237
14,JOÃO NEIVA,1082,CENTRO EDUCACIONAL ,"PRAÇA NOSSA SENHORA DO LÍBANO, 30",29680000,CENTRO,49,314
14,JOÃO NEIVA,1082,CENTRO EDUCACIONAL ,"PRAÇA NOSSA SENHORA DO LÍBANO, 30",29680000,CENTRO,50,319
14,JOÃO NEIVA,1082,CENTRO EDUCACIONAL ,"PRAÇA NOSSA SENHORA DO LÍBANO, 30",29680000,CENTRO,51,316
